Text,Timing
"양종희 KB금융 회장 ""고객이 피부로 느낄 수 있게 디지털 혁신"" 
인쇄
 
 



//img.biz.sbs.co.kr/upload/2024/01/02/GJm1704159597305-850.jpg 이미지
[양종희 KB금융그룹 회장.]

KB금융그룹은 지난 4일 KB국민은행 신관 다목적홀에서 고객 관점의 디지털 혁신 전략을 수립하기 위해 '디지털·IT부문 전략워크숍'을 개최했다고 오늘(5일) 밝혔습니다. 

이번 워크숍은 고객 중심의 디지털 혁신 전략 발굴을 위한 발표 세션과 AWS(아마존 웹서비스)와 같은 생성형AI 전문기업이 전달하는 '생성형AI의 최신 기술동향과 활용사례'를 담은 특강 세션으로 구성됐습니다.

KB금융 전 계열사의 디지털·IT 부문 경영진 50여명은 ▲생성형AI 기술의 내재화 ▲비대면·디지털 중심의 코어뱅킹 현대화▲마이데이터 기반의 계열사 간 협업 전략 등을 주제로 심도 있는 논의를 진행했습니다.

양종희 KB금융 회장은 ""진정한 디지털 혁신은 고객이 차별화된 경험을 피부로 느낄 수 있을 때 이루어 지는 것""이라며 ""디지털·AI는 KB금융의 미래 성장을 위한 핵심 동력이므로 고객 관점의 디지털 혁신을 통해 그룹의 경쟁력을 확보할 수 있도록 힘써달라""고 말했습니다.

한편, KB금융은 금융권 최초로 KB국민은행, KB증권, KB손해보험, KB국민카드, KB라이프생명 등 지주를 포함한 9개 금융 계열사가 함께 이용할 수 있는 '그룹 공동 생성형 AI 플랫폼'을 구축하고 있습니다. 

이에 더해 지난 2022년 10월 수립한 금융권 최초의 AI윤리기준을 바탕으로 AI위험을 체계적으로 관리할 수 있는 AI거버넌스 프레임도 연내 도입 예정입니다. 
Naver에서 SBS Biz 뉴스 구독하기!",AFTER
"양종희 KB금융그룹 회장은 디지털·인공지능(AI)이 미래 성장을 위한 핵심동력으로 고객 관점의 디지털 혁신을 통해 그룹 경쟁력을 확보하라고 주문했다.

5일 KB금융에 따르면 양 회장은 지난 4일 여의도 KB국민은행 신관 다목적홀에서 열린 '디지털·IT부문 전략워크숍'에서 ""진정한 디지털 혁신은 고객이 차별화된 경험을 피부로 느낄 수 있을 때 이루어지는 것""이라고 강조하고, 이같이 말했다.

이날 워크숍은 고객 중심의 디지털 혁신 전략 발굴을 위한 발표와 아마존웹서비스(AWS)와 같은 생성형AI 전문기업이 전달하는 '생성형AI의 최신 기술동향과 활용사례'를 담은 특강으로 진행됐다.

KB금융은 KB국민은행, KB증권, KB손해보험, KB국민카드, KB라이프생명 등 지주를 포함한 9개 금융 계열사가 함께 이용할 수 있는 '그룹 공동 생성형 AI 플랫폼'을 구축하고 있다.

AI윤리기준을 바탕으로 AI위험을 체계적으로 관리할 수 있는 AI거버넌스 프레임도 연내 도입 예정이다.
",AFTER
"KB금융그룹(회장 양종희)은 28일 그룹의 ESG 경영 활동과 성과를 담은 ‘2023 KB금융그룹 지속가능경영보고서’를 발간했다.

 

KB금융은 지난 2011년부터 매년 지속가능경영보고서를 발간하며 고객과 사회를 포함한 다양한 이해관계자에게 ESG 주요 성과와 활동을 투명하게 공개하고 있다.

 

이번 보고서는 9개의 중대주제와 4개의 일반주제 등 총 13개의 핵심주제로 구성되어 있다. 핵심주제는 ‘기업이 환경·사회 등과 상호간 주고 받는 영향’을 고려하는 이중 중대성(Double Materiality) 평가 결과를 바탕으로 도출되었다.

 

이번 보고서의 가장 큰 특징은 ▲리스크 관리, ▲기후변화 대응, ▲상생금융, ▲금융소비자보호, ▲디지털 혁신 및 기술 등 5개 주제를 ‘국제지속가능성기준위원회(ISSB)의 지속가능성 공시기준 4대 핵심요소’인 거버넌스, 위험관리, 전략, 지표 및 목표를 기반으로 설명하고 있다는 점이다.

 

▲리스크 관리 부문에서는 다양한 위험에 선제적으로 대비하기 위한 종합적이고 체계적인 리스크 관리체계와 전략 등이 소개되었으며, ▲기후변화 대응 부문에서는 올해부터 연결회계기준으로 확대 산출한 ‘내부배출량 및 금융배출량’과 함께 고도화된 기후시나리오 분석과 이를 바탕으로 재무적 영향력을 도출한 결과 등이 공개됐다.

 

▲상생금융 부문에서는 금융 취약계층을 지원하는 상생금융 상품·서비스와 장애인·외국인·시니어 고객을 위한 금융접근성 강화 노력, 소상공인의 경쟁력 제고를 위한 컨설팅 서비스 등 KB금융이 국민과 사회와의 상생을 위해 실천하는 실질적인 활동들이 상세하게 담겼다.

 

또한 ▲금융소비자보호 부문에서는 금융소비자의 권익을 증진시키고 피해를 예방하기 위한 KB금융의 철저한 금융소비자보호 체계가, ▲디지털 혁신 및 기술 부문에서는 KB금융의 다양한 금융플랫폼과 AI기술을 활용한 사용자 편의성 강화 사례들이 소개됐다.

 

이밖에도 ‘정보보호, DEI(Diversity, Equity & Inclusion) 인재관리, 윤리경영 및 준법, 지속가능한 금융’ 등 나머지 4개 중대주제와 ‘환경경영, 인권경영, 지역사회 참여, 건전한 지배구조’ 등 4개 일반주제 부문에서는 이해관계자들의 요구사항이 충실하게 담겨있다.

       

양종희 회장은 CEO 인사말을 통해 “지속가능성의 본질은 서로가 조화롭게 공존하고 상생할 수 있을 때 비로소 성장할 수 있다는 것”이라며, “KB금융그룹은 긍정적인 영향력을 바탕으로 고객과 사회의 행복, 그리고 더 나은 세상을 위해 ‘세상을 바꾸는 금융’을 만들어 가겠다”고 말했다.

 

이번 보고서는 투자자 등 다양한 이해관계자의 요구 사항을 적극 반영하여, 지속가능경영 국제 보고 기준인 ‘GRI(Global Reporting Initiative) Standards 2021’, 국제지속가능성기준위원회 ISSB(International Sustainability Standards Board)가 발표한 IFRS 지속가능성 공시기준, ‘지속가능성 회계기준위원회 SASB(Sustainability Accounting Standards Board)의 보고원칙’ 등 글로벌 공시 기준을 준수하여 작성됐다.

 

2021년부터 디지털보고서 형태로 발간중인 KB금융의 지속가능경영보고서는 KB금융그룹  홈페이지(www.kbfg.com)를 통해 확인할 수 있다.

 

한편, KB금융은 지속가능한 미래를 만들어가기 위한 ESG경영을 활발하게 펼쳐가고 있다.

 

다양성 확대 전략인 ‘KB Diversity 2027’의 추진 로드맵에 따라 ‘다름을 경쟁력’으로 만들어가고 있으며, 2030년까지 ESG금융 50조원을 목표로 하는 ‘KB GreenWave 2030’전략도 지속 추진중이다. 또한, 중장기 탄소중립 추진전략인 ‘KB Net Zero S.T.A.R.’를 바탕으로 그룹 자체적인 탄소배출량 감축 노력 및 거래 기업들의 저탄소 전환을 위한 지원활동에도 최선을 다하고 있다.

 

이와 더불어 사회 및 국민과 함께 동반하고 성장하기 위한 사회적책임 활동에도 앞장서고 있다. 범국가적 ‘저출생 문제’ 완화를 위해 교육부와 협력하여 ‘늘봄학교 및 온종일 돌봄체계 확대’사업을 속도감 있게 추진하고 있을 뿐만 아니라, 소상공인들의 자생력 강화 지원 활동, ‘KB굿잡 취업박람회’를 통한 일자리 창출 지원 등 다양한 사회적 문제 해결에 적극 기여하고 있다.",AFTER
"계열사의 사업화 지원 및 혁신 스타트업 발굴을 위한 ‘KB 오픈이노베이션 프로그램’ 운영

■ KB국민은행, KB손해보험, KB국민카드와 함께 AI 기술을 기반으로 한 과제 수행
■ 최종 선정된 스타트업에게는 실제 사업화 검증에 필요한 지원금과 ‘강남 HUB’내 협업공간 제공

 

KB금융그룹(회장 양종희)이 오는 7월 11일까지 ‘KB 오픈이노베이션 프로그램’을 통해 상품·서비스 경쟁력을 강화하기 위해 혁신적인 아이디어와 기술을 보유한 스타트업을 모집한다.

 

‘KB 오픈이노베이션 프로그램’은 KB금융그룹 계열사의 AI관련 혁신 과제를 함께 추진할 수 있는 스타트업을 선발하기 위해 처음 도입되었다.

 

이번 프로그램에는 KB국민은행, KB손해보험, KB국민카드가 참여하며, 혁신 과제는 ▲고객센터 실시간 AI 통번역 서비스(KB국민은행), ▲보험금 청구 서류 위변조 탐지 시스템(KB손해보험), ▲전화 카드 신청 프로세스 완전 자동화(KB국민카드)이다. 각 사업별로 한 개 이상의 스타트업이 함께 참여하게 된다.

 

선정된 스타트업에게는 실제 사업화 검증에 필요한 지원금(과제별 3천만원)과 KB금융 이노베이션 허브에서 운영중인 강남 HUB 내에 협업을 위한 오픈이노베이션 프로젝트 룸을 제공한다. 이에 더해 ‘KB스타터스’에 선정될 수 있는 기회도 주어진다.

 

‘KB스타터스’는 KB금융이 윤종규 前 회장 재임시절인 지난 2015년부터 운영하고 있는 금융권 최초의 스타트업 육성 프로그램이다. 현재까지 275개의 스타트업을 발굴했으며, 누적 투자규모는 2,178억원이다.

 

참가를 원하는 스타트업은 KB Innovation HUB 홈페이지(https://kbinnovationhub.com)를 통해 신청 할 수 있으며, 오는 7월 말 최종 참여 스타트업이 발표된다.

 

KB금융 관계자는 “KB 오픈이노베이션 프로그램은 스타트업과 상생하고 AI기술에 대한 경쟁력을 높여 새로운 금융 서비스를 제공하기 위해 도입했다”며, “KB금융 계열사와 함께 높은 시너지를 일으킬 스타트업들의 적극적인 참여를 기대한다”고 밝혔다.",AFTER
"■ 싱가포르 진출을 희망하는 스타트업 대상으로 2024년 ‘KB스타터스 싱가포르’ 프로그램 운영

■ ‘KB 글로벌 핀테크 랩’을 통해 현지 사업화와 스케일업을 위한 다양한 지원 예정

 

KB금융그룹(회장 양종희)은 오는 6월 18일까지 글로벌 유니콘 기업으로 성장할 ‘KB스타터스 싱가포르’ 참여 기업을 모집한다.

 

‘KB스타터스 싱가포르’는 국내 스타트업이 안정적으로 해외 시장에 안착할 수 있도록 지원하는 프로그램으로 시행 첫 해인 2022년에는 4개, 지난해에는 10개의 스타트업이 참여했다. KB금융은 국내 스타트업의 해외 진출 수요가 점차 증가하고 있는 점을 고려하여 올해에는 프로그램 선발 규모를 확대할 방침이다.

 

싱가포르 진출을 희망하는 스타트업이나 싱가포르에서 창업한 스타트업이면 ‘KB스타터스 싱가포르’에 지원할 수 있으며, 사업 실현 가능성, 성장 전략 등을 1차 서류 심사와 2차 발표 심사를 통해 평가하여 2024년 ‘KB스타터스 싱가포르’에 참여할 스타트업을 최종 선정하게 된다.  

 

KB금융은 특히 올해의 경우 싱가포르 정부의 전략적 육성 산업 분야인 AI, 푸드테크(스마트팜), 클린테크, 원격 의료 분야 등의 스타트업에게 적극적인 기회를 제공할 계획이다.

 

최종 선정된 스타트업은 KB금융이 싱가포르에 설립한 ‘KB 글로벌 핀테크 랩’을 통해 ▲싱가포르 내 업무공간 지원 ▲현지 AC육성 프로그램 제공 ▲기관 네트워크를 활용한 육성 지원 ▲KB투자 인프라 및 현지 VC 연계 투자 지원 ▲동남아시아에 진출한 KB국민은행을 비롯한 KB금융 계열사와의 협업 및 현지 기업과의 제휴 지원 등을 제공받을 수 있다.

 

KB금융 관계자는 “국내 스타트업이 해외 진출 시 정착하는 과정에서 많은 어려움을 겪고 있는 모습을 보면서, KB금융이 보유한 글로벌 네트워크 등을 활용하여 국내 스타트업이 현지 시장과 교류할 수 있는 기회를 적극 제공하기 위해 ‘KB스타터스 싱가포르’를 운영하고 있다” 며 “금번 ‘2024년 KB스타터스 싱가포르’ 프로그램에 우수한 역량을 갖춘 스타트업의 많은 지원을 기대한다”고 말했다.",AFTER
"■ 12개국 현지 직원 84명을 대상으로 ‘한국문화 체험’ 등 다양한 프로그램 진행

■ 28일 ‘그룹 글로벌 네트워크 워크숍’에서 그룹 미션, 핵심가치 등 공유

■ 양종희 회장, “최고의 전문가로 성장할 수 있도록 투자와 지원을 아낌없이 이어나갈 것”

 

KB금융그룹(회장 양종희)은 지난 5월 26일부터 6월 1일까지 5개 계열사(KB국민은행, KB증권, KB손해보험, KB국민카드, KB캐피탈)의 12개국 직원 84명을 국내로 초청하여 ‘글로벌 네트워크 직원 초청행사’를 진행한다.

 

‘글로벌 네트워크 직원 초청행사’는 각 계열사의 글로벌 네트워크에서 근무하는 현지 직원들을 국내로 초청해 KB인으로서의 소속감과 자긍심을 키우고 KB의 핵심가치를 공유하기 위해 매년 시행되고 있다.

 

올해는 인니, 미얀마, 싱가포르 등 에서 직원들을 초청해 ‘그룹 글로벌 네트워크 워크숍’, ‘계열사 주최 간담회’, ‘한국문화 체험 프로그램’ 등을 진행하고, 각 계열사의 ‘컴플라이언스’,  ‘리스크 관리’ 같은 주요 분야에 대한 교육도 진행한다.

 

특히 28일 열린 ‘그룹 글로벌 네트워크 워크숍’에서는 ‘KB금융의 글로벌 부문 경영전략 및 경쟁력 제고 방안’, ‘디지털 대전환과 금융환경 변화에 대한 대응 방안’, ‘직원들의 역량 강화 방안’ 등 다양한 주제에 대해서 논의했다.

 

양종희 회장은 “KB금융그룹이 글로벌 시장에서 성장할 수 있었던 비결은 글로벌 네트워크에서 근무하는 직원 여러분들의 노고와 헌신 덕분”이라며 “KB의 글로벌 비즈니스를 이끌어 갈 최고의 전문가로 성장할 수 있도록 그룹 차원의 투자와 지원을 아낌없이 이어 나가겠다”고 말했다.

 

워크숍에 참석한 한 직원은 “글로벌 각지에서 다양한 전문지식을 가진 KB가족들이 모여 소통하는 자리를 가지면서 소속감과 자긍심을 느꼈다”며 “이번 초청행사를 통해 배운 여러 경험들을 토대로 현지에 돌아가 KB금융이 글로벌 기업으로 성장하는데 조금이라도 보탬이 되고싶다”고 말했다.

 

한편 KB금융그룹은 기존 동남아 선진국 위주의 Two-Track전략에서 지역 커버리지와 투자방식을 다변화한 3X3전략을 추진하고 있다. 글로벌 커버리지를 동남아, 선진국에서 신대륙까지 확장하고, M&A, 제휴, 지분투자(FI) 등의 투자방식을 다양화 해 인도네시아, 캄보디아 등 주요 동남아 타겟 국가 내 입지 확대뿐 아니라, 선진국 시장 내 Wholesale 역량 강화, 미진출업권(중남미, 중동, 아프리카)에 대한 투자기회 모색 등을 추진하고 있다. 2024년 3월말 기준 KB금융그룹은 총 14개국에 591개의 글로벌 네트워크를 보유하고 있으며, 직원 수는 2만 4천 여 명에 달한다.",AFTER
"■ 27일, ‘KB GOLD&WISE 역삼 PB센터’, ‘KB STAR WM 프레스티지 라운지’ 공동 개소식 열려

■ 개인 및 법인고객 등 다양한 고객층에 차별화된 고객 경험을 제공하는 종합 금융의 메카 역할 수행

 

KB금융그룹(회장 양종희)은 27일 KB금융그룹 양종희 회장, KB국민은행 이재근 행장, KB증권 김성현, 이홍구 대표이사, KB라이프생명 이환주 대표이사를 비롯한 임직원 등이 참석한 가운데 기념식을 갖고 ‘KB GOLD&WISE 역삼 PB센터’와 ‘KB STAR WM 프레스티지 라운지’의 문을 열었다.

 

‘KB STAR WM 프레스티지 라운지’는 ‘KB GOLD&WISE PB센터’와 함께 입점하여 보험 상품·서비스를 고객들에게 제공하는 BwB(Branch with Branch)형태의 새로운 복합 WM 자문 모델이다.

 

강남구 역삼동 KB라이프 타워 5층에 위치한 ‘KB GOLD&WISE 역삼 PB센터’와 ‘KB STAR WM 프레스티지 라운지’에서는 KB국민은행, KB증권, KB라이프생명의 프라이빗뱅커와 STAR Wealth Manager들이 고객들에게 은행과 증권의 PB서비스는 물론 생명보험 상품 청약, 자문 등의 서비스를 제공하게 된다.

 

이 곳을 방문한 고객들은 은행과 증권의 상품·서비스는 ‘KB GOLD&WISE 역삼 PB센터’에서, 생명보험 상품·서비스는 ‘KB STAR WM 프레스티지 라운지’에서 한 번에 상담 받을 수 있다.

 

특히 ‘KB STAR WM 프레스티지 라운지’에서는 고객들이 KB라이프생명의 보험전문가인 STAR Wealth Manager를 통해 기존 은행, 증권의 PB센터에서 취급하지 않는 종신보험 등의 상품을 개인의 상황에 맞게 컨설팅 받고 가입할 수 있어 고객 편의성이 높아질 것으로 기대된다.

 

KB금융은 이번에 신개념 복합 자문 모델을 선보임에 따라 KB국민은행, KB증권, KB라이프생명의 초개인화된 맞춤형 자산관리 서비스를 고객들에게 원스톱으로 제공하여 고객의 종합자산관리에 대한 다양한 니즈를 충족시킬 수 있을 것으로 기대하고 있다.

 

양종희 회장은 “KB GOLD&WISE 역삼 PB센터와 KB STAR WM 프레스티지는 강남지역 허브로서 개인고객, 법인고객 등 다양한 고객층에 차별화된 고객 경험을 제공해 드리는 종합 금융의 메카가 될 것”이라며 “고객들에게 평생 금융파트너로서 최고의 종합금융서비스를 제공할 수 있도록 노력하겠다”고 말했다.",AFTER
"정부의 기업 밸류업 프로그램에 맞추어 처음 적용

■ KB금융 주가, 밸류업 대표주에 걸맞게 연초 대비 43.5% 상승

 

KB금융그룹(회장 양종희)은 27일, ‘기업가치 제고 계획’ 예고 공시를 통해 이사회와 함께 ‘KB의 지속가능한 밸류업 방안’을 지속적으로 논의해왔으며, 이를 토대로 기업가치 제고 계획을 마련하여 2024년 4분기 중 공시할 예정이라고 밝혔다.

 

4분기 공시에는 지난 5월 정부가 발표한 기업가치 제고 방안 관련 가이드라인을 충실히 따르면서, KB금융의 현황, 향후 목표 설정, 계획 수립과 이행 평가 등이 담길 예정이다.

 

이는 기업가치 제고 계획에 대한 국내 최초의 예고 공시로, 정부의 기업 밸류업 프로그램이 적용된 첫번째 사례이다.

 

KB금융은 지난 24일 외부 시장 전문가와 함께 한국 은행주의 저평가 원인과 투자자 의견을 공유한 후, 사외이사 및 계열사 대표이사, 지주 임원들이 한자리에 모여 중장기 자본관리, 자산성장계획, 주주환원 정책 등 기업가치 제고 방안에 대해 심도 깊은 논의를 나눴다.

 

현재 KB금융은 다각화된 포트폴리오를 기반으로 견실한 이익체력과 자본력을 바탕으로 기업가치 제고 여력이 높은 대표적인 밸류업 수혜주로 손꼽히는 가운데, KB금융이 지난 10년 동안 추진해온 업계 최초 자사주 매입소각(’16년), 분기배당 도입(’22년), 중장기 자본관리 계획 발표(’23년), 배당총액 기준 분기 균등배당 도입(’24년) 등에 대해 시장에서 스포트라이트를 받고 있다.

 

KB금융의 주주가치 제고를 위한 다양한 노력들은 KB금융이 밸류업 대표주에 걸맞는 기업가치 증대 의지와 실행력을 갖추고 있는 것으로 평가받고 있으며, 이런 결과가 반영되어 주가는 연초 대비 43.5% 상승하였다.

 

KB금융 관계자는 “KB금융이 밸류업 프로그램의 시작을 알린 만큼, 밸류업 모범생으로서 코리아 디스카운트 해소에 앞장서겠다”고 말했다.",AFTER
"KB금융지주(KB금융)이 5거래일 연속 상승세를 기록 중이다.


5일 한국거래소에 따르면 이날 오전 10시11분 기준 KB금융은 전 거래일 대비 1800원(2.10%) 오른 8만7700원에 거래되고 있다.


KB금융은 정부의 밸류업 프로그램 수혜주로 묶이면서 이달 들어 연일 주가가 강세를 보이고 있다. 지난 3일에는 8만8900원까지 올라 52주 최고가를 경신하기도 했다.


주가가 고공행진하면서 연초 코스피 시가총액 18위에서 9위로 올라섰다. 이날 10시 기준 KB금융 시총은 35조3879억원으로 코스피 시총 8위인 셀트리온(39조7098억원)과 격차를 4조원대로 좁혔다.


최정욱 하나증권 연구원은 “이달 발표될 것으로 예상되는 자사주 매입 및 소각 규모가 밸류업 분위기를 감안하면 지난 2월(3200억원)보다 상당 수준 커질 것""이라며 “밸류업 대장주 지위를 유지할 전망""이라고 설명했다.",AFTER
"KB금융이 종가기준 역대 최고치를 경신했다. 코스피는 이틀 연속 연고점 기록을 새로 썼다. 코스피가 2860을 넘긴 것은 2022년 1월 이후 약 2년 5개월 만이다.

5일 한국거래소에 따르면 KB금융은 이날 2.68% 오른 8만 8200원으로 장을 마쳐 종가기준 역대 최고가를 기록했다.


KB금융은 이날 장중 한 때 9만원을 터치하기도 했다. 외국인이 30억원 순매수를 하고, 기관이 150억원을 순매수했다. 개인투자자는 180억원 가량 순매도했지만, 프로그램 순매수가 들어오며 종가기준 역대 최고가를 기록했다.

증권가에서는 이미 KB증권의 목표주가가 10만원을 넘나들고 있었다. 최근 DB금융투자와 하나증권이 10만 2000원, NH투자증권이 10만 5000원의 목표주가를 제시했다.

정광명 DB금융투자 연구원은 “부동산PF 사업장 재평가 및 책임준공형 부동산 신탁 관련 1200억원의 충당금 추가 적립이 예상되지만, 높은 대출 성장과 견조한 순이자이익 증가세가 예상된다”면서 “주주환원 확대가 예상되는 만큼 올해 주주환원율은 40%를 예상한다”고 했다.

최정욱 하나증권 연구원도 “지주사 설립 이후 신고가를 경신하고 있지만, 여전히 PBR이 0.53배에 불과해 아직도 갈길이 멀다고 판단한다”며 “일본의 대형 은행들은 최근 주가가 추가 급등하면서 PBR이 1배를 상회하고 있다”고 했다.


5일 코스피 대장주인 삼성전자가 무려 2.96% 오르면서 8만 7100원에 거래를 마쳤다. 종가 기준 52주 신고가다.

이날 개장 전 삼성전자는 2분기 매출액 74조원, 영업이익 10조4000억원의 잠정 실적을 발표했다. 각각 전년 동기 대비 23.31%, 1452% 증가한 것이다.

특히 영업이익은 컨센서스(증권사 추정치 평균) 8조3078억원을 크게 웃돌았다.

외국인들이 5일 하루에만 1조 1845억원 넘는 순매수를 기록하면서 시세를 끌어올렸다. 그밖에 기관(5866억원), 프로그램(1조 278억원), 금융투자(4836억원) 등이 순매수에 나섰지만, 익절 기회를 잡은 개인 투자자들은 1조 7273억원의 순매도로 응답했다.

결국 이날 코스피는 전일 대비 37.29포인트(1.32%) 오른 2,862.23에 마감했다. 코스피는 전일 마감시 보다 11.27포인트(0.40%) 오른 2836.21로 출발해 장중 2871.96까지 올라 전날 기록한 연고점을 경신했다. 2022년 1월 18일(2902.79) 이후 2년 5개월여 만에 최고치다.",AFTER
